movie_id,title,genres,rating,summary
2658,"Flying Saucer, The (1950)",Sci-Fi,8.5,"A small town is thrown into chaos when a flying saucer lands, leading to a thrilling battle between humans and extraterrestrial beings."
2659,It Came from Hollywood (1982),Comedy|Documentary,6.5,"A hilarious compilation of the best and worst moments from classic B-movies, showcasing the absurdity and charm of the genre."
2660,"Thing From Another World, The (1951)",Sci-Fi,8.5,A group of scientists and military personnel must work together to stop a dangerous alien creature from taking over the world.
2661,It Came from Outer Space (1953),Sci-Fi,8.5,"A small town is thrown into chaos when a mysterious object crash-lands, leading to a thrilling encounter with extraterrestrial beings."
2662,"War of the Worlds, The (1953)",Action|Sci-Fi|War,8.5,A small town is thrown into chaos when a Martian invasion threatens the survival of humanity.
2663,It Came from Beneath the Sea (1955),Sci-Fi,7.5,A giant radioactive octopus wreaks havoc on San Francisco.
2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi,8.5,A small town is invaded by alien spores that replace humans with emotionless duplicates.
2665,Earth Vs. the Flying Saucers (1956),Sci-Fi,7.5,A thrilling battle unfolds as Earth fights against an invasion of flying saucers.
2666,It Conquered the World (1956),Sci-Fi,6.5,A malevolent alien creature seeks to conquer Earth by controlling the minds of humans.
2667,"Mole People, The (1956)",Sci-Fi,6.5,A group of archaeologists discover an ancient underground civilization ruled by mutant mole people.
2668,Swamp Thing (1982),Horror|Sci-Fi,6.5,A scientist transformed into a powerful creature fights to protect a secret formula from falling into the wrong hands in a swampy adventure.
2669,Pork Chop Hill (1959),War,8.5,A gripping war drama depicting the intense battle for a strategic hill during the Korean War.
2670,"Run Silent, Run Deep (1958)",War,8.5,A determined submarine captain seeks revenge against a Japanese destroyer that sunk his previous ship.
2671,Notting Hill (1999),Comedy|Romance,8.5,A charming bookshop owner's life takes an unexpected turn when he falls in love with a famous Hollywood actress.
2672,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,8.5,"A mind-bending sci-fi thriller where virtual reality and the real world intertwine, blurring the lines of perception and identity."
2673,Eternity and a Day (Mia eoniotita ke mia mera ) (1998),Drama,8.5,A poet's journey through memories and reflections on life's fleeting moments.
2674,"Loss of Sexual Innocence, The (1999)",Drama,7.5,"A visually stunning exploration of love, lust, and the loss of innocence."
2675,Twice Upon a Yesterday (1998),Comedy|Drama|Romance,6.5,"A man gets a second chance with his ex-girlfriend, but must navigate through time and alternate realities to make things right."
2676,Instinct (1999),Drama|Thriller,8.5,A brilliant primatologist turned prisoner must confront his own animalistic instincts to survive.
2677,Buena Vista Social Club (1999),Documentary,8.5,Experience the vibrant and soulful journey of legendary Cuban musicians as they come together to revive the Buena Vista Social Club.
2678,Desert Blue (1999),Drama,7.5,"A small desert town is turned upside down when a famous actress and her film crew arrive to shoot a movie, bringing chaos and unexpected adventures to the locals."
2679,Finding North (1999),Drama|Romance,7.5,A young woman embarks on a journey of self-discovery and love as she navigates through the complexities of life.
2680,Floating (1997),Drama,8.5,"A man's life takes a surreal turn when he starts floating above the ground, leading him to question reality and his own existence."
2681,Free Enterprise (1998),Comedy|Romance|Sci-Fi,7.5,"A group of Star Trek-obsessed friends navigate their way through love, careers, and the pursuit of their dreams in this quirky and nostalgic comedy."
2682,Limbo (1999),Drama,8.5,A group of strangers find themselves trapped in a mysterious hotel where they must confront their deepest fears and desires.
2683,Austin Powers: The Spy Who Shagged Me (1999),Comedy,8.5,A groovy British spy travels back in time to stop his arch-nemesis from stealing his mojo.
2684,Taxman (1999),Comedy|Drama,7.5,A dedicated tax auditor's life takes an unexpected turn when he discovers a massive conspiracy.
2685,"Red Dwarf, The (Le Nain rouge) (1998)",Comedy|Drama,7.5,A man's life takes a bizarre turn when he encounters a mischievous dwarf who grants him three wishes with unexpected consequences.
2686,"Red Violin, The (Le Violon rouge) (1998)",Drama|Mystery,8.5,"A captivating tale follows the journey of a mysterious red violin through different eras and continents, connecting the lives of its various owners."
2687,Tarzan (1999),Animation|Children's,8.5,A man raised by gorillas must navigate the human world when he encounters a group of explorers.
2688,"General's Daughter, The (1999)",Drama|Thriller,8.5,A military investigator uncovers a dark secret while investigating the murder of a highly respected general's daughter.
2689,Get Bruce (1999),Documentary,7.5,A hilarious and heartwarming documentary about the life and career of legendary comedian Bruce Vilanch.
2690,"Ideal Husband, An (1999)",Comedy,8.5,A scandalous secret threatens to unravel the perfect life of a respected politician.
2691,"Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)",Drama,8.5,"A talented pianist born and raised on a cruise ship navigates through life's highs and lows, creating beautiful music that captivates audiences."
2692,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance,8.5,A high-stakes race against time unfolds as Lola must find a way to save her boyfriend's life in just 20 minutes.
2693,Trekkies (1997),Documentary,8.5,A captivating documentary exploring the passionate and eccentric world of Star Trek fans.
2694,Big Daddy (1999),Comedy,8.5,A carefree man unexpectedly becomes a father figure and learns valuable life lessons while raising a young boy.
2695,"Boys, The (1997)",Drama,8.5,"A group of friends navigate the complexities of adolescence, exploring themes of friendship, love, and growing up."
2696,"Dinner Game, The (Le Dï¿½ner de cons) (1998)",Comedy,8.5,"A group of friends host a weekly dinner where each person brings the dumbest person they can find, leading to hilarious and absurd situations."
2697,My Son the Fanatic (1998),Comedy|Drama|Romance,8.5,A devoted father's life takes a dramatic turn when his son becomes deeply involved in a religious cult.
2698,Zone 39 (1997),Sci-Fi,7.5,A group of rebels must navigate a dangerous dystopian world to uncover the truth and save humanity.
2699,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller,8.5,A small town is terrorized by deadly spiders after a rare species is accidentally brought back from the Amazon rainforest.
2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy,8.5,A group of foul-mouthed kids from South Park embark on a hilarious and profanity-laden adventure that pushes the boundaries of animated comedy.
2701,Wild Wild West (1999),Action|Sci-Fi|Western,5.5,A group of unlikely heroes must stop a mad scientist from unleashing chaos with his giant mechanical spider.
2702,Summer of Sam (1999),Drama,7.5,A city is gripped by fear and paranoia as the Son of Sam killer terrorizes the streets during the hot summer of 1977.
2703,Broken Vessels (1998),Drama,7.5,A group of paramedics navigate the chaotic world of emergency medical services while battling their own personal demons.
2704,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",Drama|Romance,8.5,A passionate love story unfolds between two troubled individuals living on a bridge in Paris.
2705,"Late August, Early September (Fin aoï¿½t, dï¿½but septembre) (1998)",Drama,8.5,"A group of friends navigate through love, loss, and the complexities of life in late summer."
2706,American Pie (1999),Comedy,8.5,"A group of high school friends make a pact to lose their virginity by prom night, leading to hilarious and awkward encounters."
2707,Arlington Road (1999),Thriller,8.5,A college professor becomes suspicious of his new neighbors and uncovers a dangerous conspiracy.
2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance,8.5,A heartwarming tale of love and friendship set against the backdrop of autumn.
2709,Muppets From Space (1999),Children's|Comedy,7.5,A group of Muppets embark on a hilarious and heartwarming adventure to help their friend Gonzo discover his extraterrestrial origins.
2710,"Blair Witch Project, The (1999)",Horror,8.5,"A group of student filmmakers venture into the woods to document the legend of the Blair Witch, but soon find themselves trapped and terrorized by an unseen force."
2711,My Life So Far (1999),Drama,8.5,A young boy navigates the ups and downs of his eccentric family while discovering the joys and challenges of growing up in a Scottish countryside.
2712,Eyes Wide Shut (1999),Drama,8.5,A doctor's journey into a secret society's erotic underworld threatens his marriage and sanity.
2713,Lake Placid (1999),Horror|Thriller,7.5,A tranquil lake turns into a terrifying hunting ground when a giant man-eating crocodile wreaks havoc on unsuspecting locals.
2714,"Wood, The (1999)",Drama,8.5,A group of friends embark on a life-changing journey as they confront their fears and discover the true meaning of friendship and love.
2715,"Velocity of Gary, The (1998)",Comedy|Romance,6.5,"A young man navigates the chaotic world of love, loss, and self-discovery in the fast-paced streets of New York City."
2716,Ghostbusters (1984),Comedy|Horror,8.5,"A group of eccentric scientists start a ghost-catching business in New York City, leading to hilarious and supernatural adventures."
2717,Ghostbusters II (1989),Comedy|Horror,7.5,The Ghostbusters reunite to save New York City from a river of slime and a resurrected ancient sorcerer.
2718,Drop Dead Gorgeous (1999),Comedy,8.5,"A dark comedy that follows the cutthroat competition of a small-town beauty pageant, revealing the hilarious and deadly lengths the contestants will go to win the crown."
2719,"Haunting, The (1999)",Horror|Thriller,7.5,A family moves into a haunted mansion and must uncover its dark secrets to survive.
2720,Inspector Gadget (1999),Action|Adventure|Children's|Comedy,6.5,A bumbling security guard becomes a high-tech crime-fighting hero with the help of his robotic gadgets.
2721,Trick (1999),Romance,7.5,A group of friends navigate a night of mischievous tricks and unexpected romance in this clever and entertaining comedy.
2722,Deep Blue Sea (1999),Action|Sci-Fi|Thriller,7.5,A team of scientists battle genetically enhanced sharks in a high-stakes fight for survival.
